ts,side,price,qty,pnl,reason
2025-07-28 17:00,BUY,117667.86,0.1,,entry
2025-07-28 18:00,SELL,117776.56,0.1,10.87,exit
2025-07-29 06:00,BUY,118764.85,0.1,,entry
2025-07-29 10:00,SELL,118317.75,0.1,-44.71,exit
2025-07-30 09:00,BUY,118164.08,0.1,,entry
2025-07-30 10:00,SELL,118020.18,0.1,-14.39,exit
2025-07-30 18:00,BUY,116523.14,0.1,,entry
2025-07-30 19:00,SELL,116916.73,0.1,39.36,exit
2025-07-31 02:00,BUY,118447.52,0.1,,entry
2025-07-31 14:00,SELL,117913.18,0.1,-53.43,exit
2025-07-31 17:00,BUY,117728.0,0.1,,entry
2025-07-31 18:00,SELL,117658.8,0.1,-6.92,exit
2025-07-31 19:00,BUY,116785.79,0.1,,entry
2025-07-31 20:00,SELL,116514.0,0.1,-27.18,exit
2025-07-31 21:00,BUY,116536.96,0.1,,entry
2025-07-31 22:00,SELL,116010.6,0.1,-52.64,exit
2025-07-31 23:00,BUY,115764.08,0.1,,entry
2025-08-01 00:00,SELL,115427.27,0.1,-33.68,exit
2025-08-01 01:00,BUY,115331.86,0.1,,entry
2025-08-01 02:00,SELL,115966.12,0.1,63.43,exit
2025-08-01 03:00,BUY,115648.03,0.1,,entry
2025-08-01 04:00,SELL,115695.52,0.1,4.75,exit
2025-08-01 05:00,BUY,115568.0,0.1,,entry
2025-08-01 06:00,SELL,115156.51,0.1,-41.15,exit
2025-08-01 07:00,BUY,115081.77,0.1,,entry
2025-08-01 08:00,SELL,114615.99,0.1,-46.58,exit
2025-08-01 09:00,BUY,114938.67,0.1,,entry
2025-08-01 10:00,SELL,114762.58,0.1,-17.61,exit
2025-08-01 13:00,BUY,114352.05,0.1,,entry
2025-08-01 16:00,SELL,115015.6,0.1,66.36,exit
2025-08-01 18:00,BUY,113836.93,0.1,,entry
2025-08-01 19:00,SELL,113328.68,0.1,-50.83,exit
2025-08-01 22:00,BUY,113141.05,0.1,,entry
2025-08-01 23:00,SELL,113297.93,0.1,15.69,exit
2025-08-02 15:00,BUY,112840.71,0.1,,entry
2025-08-02 16:00,SELL,113200.25,0.1,35.95,exit
2025-08-02 18:00,BUY,112327.65,0.1,,entry
2025-08-02 19:00,SELL,112229.42,0.1,-9.82,exit
2025-08-03 11:00,BUY,113862.18,0.1,,entry
2025-08-03 21:00,SELL,114435.47,0.1,57.33,exit
2025-08-05 03:00,BUY,114256.85,0.1,,entry
2025-08-05 04:00,SELL,114338.06,0.1,8.12,exit
2025-08-05 05:00,BUY,114405.99,0.1,,entry
2025-08-05 06:00,SELL,114178.63,0.1,-22.74,exit
2025-08-05 11:00,BUY,114827.07,0.1,,entry
2025-08-05 12:00,SELL,113937.35,0.1,-88.97,exit
2025-08-05 14:00,BUY,113037.12,0.1,,entry
2025-08-05 15:00,SELL,112934.0,0.1,-10.31,exit
2025-08-06 11:00,BUY,114226.69,0.1,,entry
2025-08-06 12:00,SELL,113914.31,0.1,-31.24,exit
2025-08-06 13:00,BUY,114270.09,0.1,,entry
2025-08-06 14:00,SELL,115187.96,0.1,91.79,exit
2025-08-07 04:00,BUY,114349.58,0.1,,entry
2025-08-07 08:00,SELL,114948.74,0.1,59.92,exit
2025-08-08 15:00,BUY,116207.69,0.1,,entry
