ts,side,price,qty,pnl,reason
2026-01-09 07:00,SELL,90741.84,0.1,-35.0,TrailStop g=-0.38%
2026-01-09 16:00,BUY,91623.89,0.1,,GoldenCross ADX=21.8
2026-01-09 18:00,SELL,90820.31,0.1,-80.36,TrailStop g=-0.88%
2026-01-10 09:00,BUY,90768.96,0.1,,GoldenCross ADX=15.2
2026-01-10 13:00,SELL,90656.51,0.1,-11.25,BelowEMAs g=-0.12%
2026-01-11 02:00,BUY,90699.0,0.1,,GoldenCross ADX=13.8
2026-01-11 12:00,SELL,90938.13,0.1,23.91,RSIExit RSI=61.8 g=+0.26%
2026-01-11 15:00,BUY,90875.79,0.1,,Pullback RSI=54.5 ADX=14.3
2026-01-11 16:00,SELL,91039.15,0.1,16.34,RSIExit RSI=59.5 g=+0.18%
2026-01-11 18:00,BUY,90886.68,0.1,,Pullback RSI=53.3 ADX=17.1
2026-01-11 19:00,SELL,90690.8,0.1,-19.59,TrailStop g=-0.22%
2026-01-12 00:00,BUY,91258.65,0.1,,GoldenCross ADX=15.1
2026-01-12 01:00,SELL,91412.44,0.1,15.38,RSIExit RSI=64.8 g=+0.17%
2026-01-12 07:00,BUY,91408.09,0.1,,Pullback RSI=53.0 ADX=25.3
2026-01-12 08:00,SELL,90752.27,0.1,-65.58,TrailStop g=-0.72%
2026-01-12 15:00,BUY,91665.0,0.1,,GoldenCross ADX=25.0
2026-01-12 16:00,SELL,92123.52,0.1,45.85,RSIExit RSI=63.4 g=+0.50%
2026-01-12 17:00,BUY,91522.83,0.1,,Pullback RSI=54.5 ADX=22.6
2026-01-12 19:00,SELL,91861.27,0.1,33.84,RSIExit RSI=58.2 g=+0.37%
2026-01-12 20:00,BUY,91484.86,0.1,,Pullback RSI=52.9 ADX=19.5
2026-01-12 21:00,SELL,91055.17,0.1,-42.97,BelowEMAs g=-0.47%
2026-01-12 22:00,BUY,91244.99,0.1,,Pullback RSI=49.9 ADX=19.0
2026-01-12 23:00,SELL,91296.2,0.1,5.12,DeathCross g=+0.06%
2026-01-13 00:00,BUY,91482.74,0.1,,GoldenCross ADX=18.0
2026-01-13 01:00,SELL,91185.35,0.1,-29.74,DeathCross g=-0.33%
2026-01-13 04:00,BUY,91515.16,0.1,,GoldenCross ADX=15.9
2026-01-13 05:00,SELL,91920.99,0.1,40.58,RSIExit RSI=58.7 g=+0.44%
2026-01-15 08:00,BUY,96643.0,0.1,,GoldenCross ADX=35.0
2026-01-15 09:00,SELL,97040.75,0.1,39.78,RSIExit RSI=61.8 g=+0.41%
2026-01-15 11:00,BUY,96581.08,0.1,,Pullback RSI=54.8 ADX=33.3
2026-01-15 12:00,SELL,96981.65,0.1,40.06,RSIExit RSI=59.3 g=+0.41%
2026-01-15 15:00,BUY,96737.04,0.1,,GoldenCross ADX=29.3
2026-01-15 18:00,SELL,95835.0,0.1,-90.2,TrailStop g=-0.93%
2026-01-16 15:00,BUY,94585.98,0.1,,DeepRSI RSI=31.2 ADX=25.5
2026-01-16 16:00,SELL,94872.55,0.1,28.66,BelowEMAs g=+0.30%
2026-01-16 21:00,BUY,95523.52,0.1,,GoldenCross ADX=24.5
2026-01-17 02:00,SELL,95371.35,0.1,-15.22,BelowEMAs g=-0.16%
2026-01-17 03:00,BUY,95372.95,0.1,,Pullback RSI=47.9 ADX=20.7
2026-01-17 04:00,SELL,95303.64,0.1,-6.93,BelowEMAs g=-0.07%
2026-01-17 13:00,BUY,95438.32,0.1,,GoldenCross ADX=22.2
2026-01-17 16:00,SELL,95315.23,0.1,-12.31,TrailStop g=-0.13%
2026-01-17 17:00,BUY,95357.24,0.1,,Pullback RSI=49.5 ADX=19.6
2026-01-17 19:00,SELL,95291.38,0.1,-6.59,BelowEMAs g=-0.07%
2026-01-17 20:00,BUY,95378.18,0.1,,Pullback RSI=50.2 ADX=19.1
2026-01-17 21:00,SELL,95302.94,0.1,-7.52,DeathCross g=-0.08%
2026-01-18 09:00,BUY,95275.73,0.1,,GoldenCross ADX=24.5
2026-01-18 11:00,SELL,95168.06,0.1,-10.77,DeathCross g=-0.11%
2026-01-18 17:00,BUY,95274.36,0.1,,GoldenCross ADX=21.1
2026-01-18 18:00,SELL,95439.6,0.1,16.52,RSIExit RSI=58.4 g=+0.17%
2026-01-18 20:00,BUY,95304.01,0.1,,Pullback RSI=52.9 ADX=20.5
2026-01-18 22:00,SELL,95498.61,0.1,19.46,RSIExit RSI=59.2 g=+0.20%
2026-01-18 23:00,BUY,93673.14,0.1,,DeepRSI RSI=24.5 ADX=22.8
2026-01-19 00:00,SELL,92711.02,0.1,-96.21,TrailStop g=-1.03%
2026-01-19 01:00,BUY,92586.65,0.1,,DeepRSI RSI=17.8 ADX=29.9
2026-01-19 02:00,SELL,92566.8,0.1,-1.98,BelowEMAs g=-0.02%
2026-01-19 03:00,BUY,92690.09,0.1,,DeepRSI RSI=20.7 ADX=35.6
2026-01-19 04:00,SELL,92665.0,0.1,-2.51,BelowEMAs g=-0.03%
2026-01-19 05:00,BUY,92511.77,0.1,,DeepRSI RSI=19.5 ADX=39.9
2026-01-19 06:00,SELL,92583.27,0.1,7.15,BelowEMAs g=+0.08%
2026-01-19 07:00,BUY,92841.62,0.1,,DeepRSI RSI=28.4 ADX=42.7
2026-01-19 13:00,SELL,93031.86,0.1,19.02,BelowEMAs g=+0.20%
2026-01-19 14:00,BUY,92812.43,0.1,,DeepRSI RSI=33.2 ADX=36.3
2026-01-19 18:00,SELL,93065.84,0.1,25.34,BelowEMAs g=+0.27%
2026-01-19 22:00,BUY,92565.78,0.1,,DeepRSI RSI=33.1 ADX=28.2
2026-01-19 23:00,SELL,92631.0,0.1,6.52,BelowEMAs g=+0.07%
2026-01-20 02:00,BUY,92552.16,0.1,,DeepRSI RSI=34.5 ADX=30.5
2026-01-20 03:00,SELL,92434.92,0.1,-11.72,BelowEMAs g=-0.13%
2026-01-20 04:00,BUY,92062.61,0.1,,DeepRSI RSI=27.5 ADX=32.5
2026-01-20 05:00,SELL,91624.18,0.1,-43.84,TrailStop g=-0.48%
2026-01-20 06:00,BUY,90929.98,0.1,,DeepRSI RSI=17.9 ADX=36.7
2026-01-20 07:00,SELL,91177.98,0.1,24.8,BelowEMAs g=+0.27%
2026-01-20 08:00,BUY,91116.0,0.1,,DeepRSI RSI=23.8 ADX=41.0
2026-01-20 09:00,SELL,91036.25,0.1,-7.98,BelowEMAs g=-0.09%
2026-01-20 10:00,BUY,91269.58,0.1,,DeepRSI RSI=29.3 ADX=44.0
2026-01-20 11:00,SELL,91218.99,0.1,-5.06,BelowEMAs g=-0.06%
2026-01-20 12:00,BUY,91280.31,0.1,,DeepRSI RSI=30.5 ADX=44.9
2026-01-20 13:00,SELL,90958.88,0.1,-32.14,TrailStop g=-0.35%
2026-01-20 14:00,BUY,90531.15,0.1,,DeepRSI RSI=23.0 ADX=47.0
2026-01-20 15:00,SELL,90684.95,0.1,15.38,BelowEMAs g=+0.17%
2026-01-20 16:00,BUY,90165.51,0.1,,DeepRSI RSI=22.7 ADX=49.4
2026-01-20 17:00,SELL,89775.46,0.1,-39.0,BelowEMAs g=-0.43%
2026-01-20 18:00,BUY,89501.0,0.1,,DeepRSI RSI=18.5 ADX=51.7
2026-01-20 19:00,SELL,89725.76,0.1,22.48,BelowEMAs g=+0.25%
2026-01-20 20:00,BUY,89733.99,0.1,,DeepRSI RSI=24.1 ADX=53.7
2026-01-20 21:00,SELL,89476.01,0.1,-25.8,BelowEMAs g=-0.29%
2026-01-20 22:00,BUY,88509.18,0.1,,DeepRSI RSI=16.7 ADX=56.1
2026-01-20 23:00,SELL,88427.66,0.1,-8.15,BelowEMAs g=-0.09%
2026-01-21 00:00,BUY,88936.01,0.1,,DeepRSI RSI=27.0 ADX=57.7
2026-01-21 07:00,SELL,89213.95,0.1,27.79,TrailStop g=+0.31%
2026-01-21 11:00,BUY,88789.99,0.1,,DeepRSI RSI=33.7 ADX=41.0
2026-01-21 12:00,SELL,88736.31,0.1,-5.37,BelowEMAs g=-0.06%
2026-01-21 13:00,BUY,88672.64,0.1,,DeepRSI RSI=32.5 ADX=40.6
2026-01-21 16:00,SELL,87602.4,0.1,-107.02,TrailStop g=-1.21%
2026-01-21 19:00,BUY,90355.56,0.1,,GoldenCross ADX=32.2
2026-01-21 23:00,SELL,89454.73,0.1,-90.08,TrailStop g=-1.00%
2026-01-22 00:00,BUY,89908.49,0.1,,Pullback RSI=52.4 ADX=23.7
2026-01-22 07:00,SELL,89818.79,0.1,-8.97,BelowEMAs g=-0.10%
2026-01-22 08:00,BUY,89920.16,0.1,,Pullback RSI=51.7 ADX=13.7
2026-01-22 13:00,SELL,89619.81,0.1,-30.04,TrailStop g=-0.33%
2026-01-23 01:00,BUY,89939.38,0.1,,GoldenCross ADX=16.9
2026-01-23 05:00,SELL,89616.03,0.1,-32.34,BelowEMAs g=-0.36%
2026-01-23 06:00,BUY,89509.59,0.1,,Pullback RSI=47.9 ADX=14.7
2026-01-23 07:00,SELL,89549.45,0.1,3.99,DeathCross g=+0.04%
2026-01-23 16:00,BUY,90124.85,0.1,,GoldenCross ADX=19.8
2026-01-23 17:00,SELL,90600.0,0.1,47.51,RSIExit RSI=64.3 g=+0.53%
2026-01-23 19:00,BUY,89982.79,0.1,,Pullback RSI=54.2 ADX=18.8
2026-01-23 20:00,SELL,89503.68,0.1,-47.91,BelowEMAs g=-0.53%
2026-01-23 21:00,BUY,89349.99,0.1,,Pullback RSI=46.0 ADX=18.5
2026-01-23 22:00,SELL,89624.61,0.1,27.46,DeathCross g=+0.31%
2026-01-24 03:00,BUY,89770.02,0.1,,GoldenCross ADX=16.0
2026-01-24 06:00,SELL,89649.32,0.1,-12.07,BelowEMAs g=-0.13%
2026-01-25 03:00,BUY,88960.35,0.1,,DeepRSI RSI=34.8 ADX=25.3
2026-01-25 04:00,SELL,89006.96,0.1,4.66,BelowEMAs g=+0.05%
2026-01-25 06:00,BUY,88831.36,0.1,,DeepRSI RSI=32.4 ADX=30.8
2026-01-25 07:00,SELL,88659.99,0.1,-17.14,BelowEMAs g=-0.19%
2026-01-25 08:00,BUY,88300.01,0.1,,DeepRSI RSI=22.9 ADX=35.6
2026-01-25 09:00,SELL,88398.38,0.1,9.84,BelowEMAs g=+0.11%
2026-01-25 16:00,BUY,88077.26,0.1,,DeepRSI RSI=30.8 ADX=39.4
2026-01-25 17:00,SELL,87892.17,0.1,-18.51,BelowEMAs g=-0.21%
2026-01-25 18:00,BUY,87420.01,0.1,,DeepRSI RSI=23.3 ADX=43.0
2026-01-25 19:00,SELL,86495.16,0.1,-92.48,TrailStop g=-1.06%
2026-01-25 20:00,BUY,86654.61,0.1,,DeepRSI RSI=21.0 ADX=47.7
2026-01-25 21:00,SELL,86568.5,0.1,-8.61,BelowEMAs g=-0.10%
2026-01-25 22:00,BUY,86521.39,0.1,,DeepRSI RSI=20.1 ADX=49.7
2026-01-25 23:00,SELL,86670.36,0.1,14.9,BelowEMAs g=+0.17%
2026-01-26 00:00,BUY,86854.86,0.1,,DeepRSI RSI=29.0 ADX=50.4
2026-01-26 09:00,SELL,87663.12,0.1,80.83,BelowEMAs g=+0.93%
2026-01-26 10:00,BUY,87897.55,0.1,,Pullback RSI=50.4 ADX=30.4
2026-01-26 15:00,SELL,87641.41,0.1,-25.61,TrailStop g=-0.29%
2026-01-26 16:00,BUY,87606.99,0.1,,Pullback RSI=45.3 ADX=24.1
2026-01-26 17:00,SELL,87700.62,0.1,9.36,DeathCross g=+0.11%
2026-01-26 18:00,BUY,88403.72,0.1,,GoldenCross ADX=23.4
2026-01-26 20:00,SELL,87629.22,0.1,-77.45,TrailStop g=-0.88%
2026-01-26 21:00,BUY,88064.69,0.1,,Pullback RSI=52.5 ADX=22.8
2026-01-27 01:00,SELL,88550.61,0.1,48.59,RSIExit RSI=59.0 g=+0.55%
2026-01-27 06:00,BUY,88332.67,0.1,,Pullback RSI=52.7 ADX=27.7
2026-01-27 07:00,SELL,88320.41,0.1,-1.23,BelowEMAs g=-0.01%
2026-01-27 08:00,BUY,88170.82,0.1,,Pullback RSI=49.5 ADX=27.3
2026-01-27 09:00,SELL,87886.82,0.1,-28.4,DeathCross g=-0.32%
2026-01-27 16:00,BUY,88641.44,0.1,,GoldenCross ADX=20.0
2026-01-27 17:00,SELL,87546.58,0.1,-109.49,TrailStop g=-1.24%
2026-01-27 19:00,BUY,88408.77,0.1,,GoldenCross ADX=16.8
2026-01-27 20:00,SELL,89396.16,0.1,98.74,RSIExit RSI=63.3 g=+1.12%
2026-01-28 04:00,BUY,88975.04,0.1,,Pullback RSI=54.7 ADX=21.9
2026-01-28 06:00,SELL,89317.47,0.1,34.24,RSIExit RSI=59.2 g=+0.38%
